shift_years,is_observed_timing,cell,index_definition,lag_months,weighting,estimate,naive_standard_error,naive_t,observations
17,False,roni:lag3:exposure,roni,3,exposure,-0.04670046420663051,0.03367865066039294,-1.3866489093505043,18013
17,False,roni:lag3:uniform,roni,3,uniform,0.0013516006805191969,0.0018270635526012235,0.7397666482892171,18013
17,False,roni:lag6:exposure,roni,6,exposure,-0.038432676079581736,0.033682573017132934,-1.1410255404191545,18013
17,False,roni:lag6:uniform,roni,6,uniform,0.0020637313400167887,0.0018272428318730518,1.1294236890787634,18013
17,False,roni:lag9:exposure,roni,9,exposure,-0.04910303887610964,0.033728476736465965,-1.4558332787979504,18013
17,False,roni:lag9:uniform,roni,9,uniform,0.002903207745535368,0.001829709503577977,1.5867041953152545,18013
17,False,roni:lag12:exposure,roni,12,exposure,-0.05724704779313532,0.033717725246297,-1.6978324419860558,18013
17,False,roni:lag12:uniform,roni,12,uniform,0.003890440788499531,0.0018290208371571982,2.1270620374923377,18013
17,False,oni:lag0:exposure,oni,0,exposure,-0.0665446364796959,0.0348331015794764,-1.9103850493435208,17992
17,False,oni:lag0:uniform,oni,0,uniform,-0.0007769777840085712,0.0018882193153095387,-0.4114870437501059,17992
17,False,oni:lag3:exposure,oni,3,exposure,-0.060182069625827325,0.03481323839329055,-1.728712191205574,18013
17,False,oni:lag3:uniform,oni,3,uniform,0.001441676931971144,0.0018872953067281086,0.76388518894295,18013
17,False,oni:lag6:exposure,oni,6,exposure,-0.04891587794759747,0.03476277258845925,-1.4071339627218586,18013
17,False,oni:lag6:uniform,oni,6,uniform,0.0024702191506274437,0.001884466067923211,1.3108323851910828,18013
17,False,oni:lag9:exposure,oni,9,exposure,-0.048848346604421895,0.034736953513018996,-1.4062357709669076,18013
17,False,oni:lag9:uniform,oni,9,uniform,0.00320389298692669,0.0018829015459772651,1.701572232372778,18013
17,False,oni:lag12:exposure,oni,12,exposure,-0.061749334714277515,0.03468589422350473,-1.7802434129673779,18013
17,False,oni:lag12:uniform,oni,12,uniform,0.004008736277580335,0.001880046534397541,2.132253752359875,18013
18,False,roni:lag0:exposure,roni,0,exposure,-0.05687825021133569,0.03372842526928069,-1.686359495210098,17992
18,False,roni:lag0:uniform,roni,0,uniform,0.0038627625370137456,0.0018296020982718297,2.1112582570070066,17992
18,False,roni:lag3:exposure,roni,3,exposure,-0.04649485584293072,0.033732657340967344,-1.3783336240890827,18013
18,False,roni:lag3:uniform,roni,3,uniform,0.002245219749561916,0.0018298295407185603,1.2270103305252331,18013
18,False,roni:lag6:exposure,roni,6,exposure,-0.0013557466265383725,0.03381275232784848,-0.040095719313028765,18013
18,False,roni:lag6:uniform,roni,6,uniform,-6.995868307568009e-07,0.001834203016826641,-0.0003814118853468891,18013
18,False,roni:lag9:exposure,roni,9,exposure,-0.007077567483008428,0.03397774629630209,-0.2083000862178638,18013
18,False,roni:lag9:uniform,roni,9,uniform,-0.00036689260885518156,0.0018432477265562263,-0.19904682564869008,18013
18,False,roni:lag12:exposure,roni,12,exposure,-0.009661219553335076,0.034074757663441736,-0.2835301030974153,18013
18,False,roni:lag12:uniform,roni,12,uniform,-0.0010884492479316967,0.001849013319716563,-0.5886649037761102,18013
18,False,oni:lag0:exposure,oni,0,exposure,-0.061363545136117845,0.03469696057097698,-1.7685567878659292,17992
18,False,oni:lag0:uniform,oni,0,uniform,0.00397979039843092,0.0018806472273392655,2.116181248974331,17992
18,False,oni:lag3:exposure,oni,3,exposure,-0.04622497977571096,0.03470213777965075,-1.3320499177666565,18013
18,False,oni:lag3:uniform,oni,3,uniform,0.0021583440158336755,0.0018809161631654619,1.1474961288021048,18013
18,False,oni:lag6:exposure,oni,6,exposure,-0.003995846784789409,0.03482500314729174,-0.11474074439818555,18013
18,False,oni:lag6:uniform,oni,6,uniform,-0.000288786987537071,0.0018875738494657866,-0.15299374253293577,18013
18,False,oni:lag9:exposure,oni,9,exposure,0.0006396835472602109,0.0350873063729195,0.018231195648404655,18013
18,False,oni:lag9:uniform,oni,9,uniform,-0.001337800412879668,0.0019019696045061644,-0.7033763366723309,18013
18,False,oni:lag12:exposure,oni,12,exposure,-0.0034175286352775436,0.03526009891738723,-0.09692339897527383,18013
18,False,oni:lag12:uniform,oni,12,uniform,-0.0015169470020531034,0.0019119168313052539,-0.7934168355103046,18013
19,False,roni:lag0:exposure,roni,0,exposure,-0.008154045592621123,0.03410747663219414,-0.23906915426644304,17992
19,False,roni:lag0:uniform,roni,0,uniform,-0.0012029872380618064,0.0018508191028145536,-0.6499755898523066,17992
19,False,roni:lag3:exposure,roni,3,exposure,-0.015507717283301067,0.034077303088075585,-0.45507466489411147,18013
19,False,roni:lag3:uniform,roni,3,uniform,0.00017460351601200814,0.0018503369845818646,0.09436309032728149,18013
19,False,roni:lag6:exposure,roni,6,exposure,0.022449740573329716,0.03407321772475145,0.6588676406989818,18013
19,False,roni:lag6:uniform,roni,6,uniform,0.0019901982425491655,0.0018506681188998103,1.0753944601003358,18013
19,False,roni:lag9:exposure,roni,9,exposure,-0.005663643526328074,0.03406423250526941,-0.16626364693383194,18013
19,False,roni:lag9:uniform,roni,9,uniform,-0.00013326019224698537,0.001849882402489104,-0.0720371154770041,18013
19,False,roni:lag12:exposure,roni,12,exposure,0.011988339263606268,0.03401492520797603,0.3524434991494607,18013
19,False,roni:lag12:uniform,roni,12,uniform,-0.00029348797897151994,0.001847244215535345,-0.15887881878491358,18013
19,False,oni:lag0:exposure,oni,0,exposure,-0.001884067692252094,0.03529279907855775,-0.05338391234025882,17992
19,False,oni:lag0:uniform,oni,0,uniform,-0.0016330509826737282,0.0019137197300238319,-0.8533386352521911,17992
19,False,oni:lag3:exposure,oni,3,exposure,-0.004923052343993182,0.035272241381912324,-0.13957299426164999,18013
19,False,oni:lag3:uniform,oni,3,uniform,-9.258918705828865e-05,0.0019136363117796742,-0.04838389953636544,18013
19,False,oni:lag6:exposure,oni,6,exposure,0.03453802109773136,0.035260363809602346,0.9795140312286207,18013
19,False,oni:lag6:uniform,oni,6,uniform,0.0017646500387219993,0.0019135462160916371,0.9221883557776023,18013
19,False,oni:lag9:exposure,oni,9,exposure,0.010954705557899173,0.035303260582427394,0.3103029402148765,18013
19,False,oni:lag9:uniform,oni,9,uniform,-0.0009504372018502647,0.0019156236586321874,-0.4961502733417405,18013
19,False,oni:lag12:exposure,oni,12,exposure,0.02981823157550147,0.035327205897130155,0.8440585893582879,18013
19,False,oni:lag12:uniform,oni,12,uniform,-0.0009488984360713769,0.0019170508787840668,-0.49497822231678973,18013
20,False,roni:lag0:exposure,roni,0,exposure,0.011436626977824183,0.034027404539342325,0.33610047938276366,17992
20,False,roni:lag0:uniform,roni,0,uniform,-0.0002515351548242925,0.0018479290569451733,-0.1361173221877399,17992
20,False,roni:lag3:exposure,roni,3,exposure,0.028355387762254207,0.03395922351309974,0.8349833956396601,18013
20,False,roni:lag3:uniform,roni,3,uniform,-0.002439901512904586,0.001844465125683065,-1.322823337199727,18013
20,False,roni:lag6:exposure,roni,6,exposure,0.04192473058358597,0.033923030709548205,1.2358780954021762,18013
20,False,roni:lag6:uniform,roni,6,uniform,-0.0028763866926708776,0.0018424432665144965,-1.5611806045525505,18013
20,False,roni:lag9:exposure,roni,9,exposure,0.02187564748594935,0.03361115803107103,0.6508448017687142,18013
20,False,roni:lag9:uniform,roni,9,uniform,-0.0038172574693530084,0.0018247131924098475,-2.0919766926832284,18013
20,False,roni:lag12:exposure,roni,12,exposure,0.020949909866919282,0.03326942658486252,0.6297045671490901,18013
20,False,roni:lag12:uniform,roni,12,uniform,-0.0023453249017983853,0.001805593124135097,-1.298922149430441,18013
20,False,oni:lag0:exposure,oni,0,exposure,0.02923972174483125,0.03534026288739424,0.8273770299332144,17992
20,False,oni:lag0:uniform,oni,0,uniform,-0.0009051245245039287,0.0019177649617756177,-0.4719684333297513,17992
20,False,oni:lag3:exposure,oni,3,exposure,0.046596177531461946,0.03531445399494817,1.3194647590510011,18013
20,False,oni:lag3:uniform,oni,3,uniform,-0.0031789472511414923,0.0019166339051625478,-1.6586095250526671,18013
20,False,oni:lag6:exposure,oni,6,exposure,0.05222603653923078,0.03518277225806608,1.484420731719267,18013
20,False,oni:lag6:uniform,oni,6,uniform,-0.0033105062929850567,0.001909332544037646,-1.7338552696453615,18013
20,False,oni:lag9:exposure,oni,9,exposure,0.03373999097475422,0.034644600854743045,0.973888864132635,18013
20,False,oni:lag9:uniform,oni,9,uniform,-0.004454474103432696,0.0018791564151501446,-2.3704647827715735,18013
20,False,oni:lag12:exposure,oni,12,exposure,0.022938322381566383,0.034164841111545746,0.6714014066880748,18013
20,False,oni:lag12:uniform,oni,12,uniform,-0.0026892127144053325,0.0018524212865828075,-1.4517284668900388,18013
21,False,roni:lag0:exposure,roni,0,exposure,0.021263167415542624,0.033279377310213944,0.6389292448995624,17992
21,False,roni:lag0:uniform,roni,0,uniform,-0.0023680213209171168,0.0018061332320674411,-1.3111000223424796,17992
21,False,roni:lag3:exposure,roni,3,exposure,0.032622655763595396,0.03313315641077723,0.9845924535274344,18013
21,False,roni:lag3:uniform,roni,3,uniform,-0.002643099936332476,0.001797935405310339,-1.4700750252349886,18013
21,False,roni:lag6:exposure,roni,6,exposure,0.0313278761240787,0.03309823425551115,0.9465120067201873,18013
21,False,roni:lag6:uniform,roni,6,uniform,-0.0026827625344398123,0.0017958178221552114,-1.4938945929493859,18013
21,False,roni:lag9:exposure,roni,9,exposure,0.014231494601383354,0.03311373584330656,0.42977617109487315,18013
21,False,roni:lag9:uniform,roni,9,uniform,-0.00042432687304447725,0.0017961493055127413,-0.2362425393825186,18013
21,False,roni:lag12:exposure,roni,12,exposure,0.003277430255302984,0.033151701828198606,0.09886159909037384,18013
21,False,roni:lag12:uniform,roni,12,uniform,-0.00010983519077888964,0.0017978261987855139,-0.06109333085316403,18013
21,False,oni:lag0:exposure,oni,0,exposure,0.023291305064862378,0.034175272646641594,0.6815250694759626,17992
21,False,oni:lag0:uniform,oni,0,uniform,-0.0027150889910657265,0.0018529880777512764,-1.46524903406862,17992
21,False,oni:lag3:exposure,oni,3,exposure,0.03448066327733452,0.03396753227561477,1.015106513995664,18013
21,False,oni:lag3:uniform,oni,3,uniform,-0.0026376698709434858,0.001841421208833118,-1.4324098464223396,18013
21,False,oni:lag6:exposure,oni,6,exposure,0.024140034427950385,0.03391326922258423,0.7118167897500884,18013
21,False,oni:lag6:uniform,oni,6,uniform,-0.002603803563350381,0.0018382178276172138,-1.416482597563291,18013
21,False,oni:lag9:exposure,oni,9,exposure,0.017267691753436676,0.03391418077403191,0.5091584511060503,18013
21,False,oni:lag9:uniform,oni,9,uniform,-0.000803874325665048,0.0018377954256626632,-0.437412300868684,18013
21,False,oni:lag12:exposure,oni,12,exposure,-0.0001468451633467305,0.03393037474561607,-0.004327837946019251,18013
21,False,oni:lag12:uniform,oni,12,uniform,-0.000562923333719031,0.0018383815169852945,-0.30620593631845894,18013
22,False,roni:lag0:exposure,roni,0,exposure,0.002230378732556643,0.03317236284091509,0.06723605259151674,17992
22,False,roni:lag0:uniform,roni,0,uniform,-3.149681403758925e-05,0.001798966017775647,-0.01750828738640314,17992
22,False,roni:lag3:exposure,roni,3,exposure,-0.022715480353805766,0.03317388628717163,-0.6847398027824633,18013
22,False,roni:lag3:uniform,roni,3,uniform,0.00016547143588446233,0.0017989323212658137,0.09198313573466112,18013
22,False,roni:lag6:exposure,roni,6,exposure,-0.04351887296388554,0.03317253807170635,-1.3118945818922378,18013
22,False,roni:lag6:uniform,roni,6,uniform,-0.0018482480592104883,0.0017988375421930114,-1.0274680263550866,18013
22,False,roni:lag9:exposure,roni,9,exposure,-0.0587049972276755,0.03317553087289771,-1.7695269882066524,18013
22,False,roni:lag9:uniform,roni,9,uniform,-0.0004402809740741396,0.0017983014246737855,-0.24483157719457804,18013
22,False,roni:lag12:exposure,roni,12,exposure,-0.05362701841605224,0.033186991080884465,-1.61590480695736,18013
22,False,roni:lag12:uniform,roni,12,uniform,0.001025573763347762,0.0017980573319514787,0.5703787888869372,18013
22,False,oni:lag0:exposure,oni,0,exposure,-0.0010086831295097805,0.033947201936792196,-0.029713292170232247,17992
22,False,oni:lag0:uniform,oni,0,uniform,-0.0004992605301620396,0.0018393036011697466,-0.2714399786117548,17992
22,False,oni:lag3:exposure,oni,3,exposure,-0.02114348825360302,0.03394233280240658,-0.6229238389915235,18013
22,False,oni:lag3:uniform,oni,3,uniform,0.0002866396015865022,0.001839025446145183,0.15586494585343177,18013
22,False,oni:lag6:exposure,oni,6,exposure,-0.05001679338902298,0.03394059141704564,-1.4736570961431021,18013
22,False,oni:lag6:uniform,oni,6,uniform,-0.0015706880835944694,0.0018388567005306147,-0.8541655709992174,18013
22,False,oni:lag9:exposure,oni,9,exposure,-0.0585335432761457,0.03396287035844828,-1.7234569003849067,18013
22,False,oni:lag9:uniform,oni,9,uniform,-0.0005913968137276031,0.001839202975711896,-0.3215505963928166,18013
22,False,oni:lag12:exposure,oni,12,exposure,-0.05932067427459439,0.03398239807472648,-1.7456294327477906,18013
22,False,oni:lag12:uniform,oni,12,uniform,0.0012264224097227896,0.001839342830395357,0.6667720608991509,18013
23,False,roni:lag0:exposure,roni,0,exposure,-0.05366280561819449,0.03319600270019759,-1.6165441996989318,17992
23,False,roni:lag0:uniform,roni,0,uniform,0.0010287548706688103,0.001798545847569371,0.5719925750344992,17992
23,False,roni:lag3:exposure,roni,3,exposure,-0.04715730386154307,0.03317592778859085,-1.421431351130454,18013
23,False,roni:lag3:uniform,roni,3,uniform,0.0008553696511393607,0.0017970218850886896,0.4759928959335657,18013
23,False,roni:lag6:exposure,roni,6,exposure,-0.02583620896185732,0.03315964730095976,-0.7791460725551664,18013
23,False,roni:lag6:uniform,roni,6,uniform,0.0015146375969527232,0.0017960057150932817,0.8433367356373114,18013
23,False,roni:lag9:exposure,roni,9,exposure,-0.011436923944505385,0.03318753196893027,-0.34461507879562975,18013
23,False,roni:lag9:uniform,roni,9,uniform,0.005002669838305398,0.0017974905003154608,2.783141183459621,18013
23,False,roni:lag12:exposure,roni,12,exposure,-0.01263318323218923,0.0332935662860919,-0.3794481829802245,18013
23,False,roni:lag12:uniform,roni,12,uniform,0.006620733909411075,0.0018033446018569652,3.6713636997573733,18013
23,False,oni:lag0:exposure,oni,0,exposure,-0.05947475233090419,0.033991830164253924,-1.7496778503397064,17992
23,False,oni:lag0:uniform,oni,0,uniform,0.0012379308658629926,0.0018398547316844976,0.6728416350184302,17992
23,False,oni:lag3:exposure,oni,3,exposure,-0.04374830002642447,0.03397473914022553,-1.2876714033288104,18013
23,False,oni:lag3:uniform,oni,3,uniform,0.0019500927320105768,0.0018384415437978719,1.0607314323315686,18013
23,False,oni:lag6:exposure,oni,6,exposure,-0.022346528242372793,0.03397273586252291,-0.6577782941239186,18013
23,False,oni:lag6:uniform,oni,6,uniform,0.002415181085884756,0.0018382423187221233,1.3138534899815053,18013
23,False,oni:lag9:exposure,oni,9,exposure,0.004733745061957264,0.03403054182180388,0.1391028414047843,18013
23,False,oni:lag9:uniform,oni,9,uniform,0.005387956832057855,0.0018413437617534765,2.9261004620489803,18013
23,False,oni:lag12:exposure,oni,12,exposure,0.002735556626768795,0.034112044051277435,0.08019327785390666,18013
23,False,oni:lag12:uniform,oni,12,uniform,0.0068726743453705495,0.001845791464207391,3.723429476537196,18013
24,False,roni:lag0:exposure,roni,0,exposure,-0.01392512507002076,0.03331937360382135,-0.41792877728120637,17992
24,False,roni:lag0:uniform,roni,0,uniform,0.006723042165277661,0.0018047701093034073,3.725151547347254,17992
24,False,roni:lag3:exposure,roni,3,exposure,-0.05540037856606651,0.03332348708297434,-1.66250243943923,18013
24,False,roni:lag3:uniform,roni,3,uniform,0.0032775485204141544,0.0018052684363705702,1.8155463499952131,18013
24,False,roni:lag6:exposure,roni,6,exposure,-0.083427349957122,0.033302268573459554,-2.505155160018436,18013
24,False,roni:lag6:uniform,roni,6,uniform,0.0016243262612127263,0.0018043665537280152,0.9002196687012922,18013
24,False,roni:lag9:exposure,roni,9,exposure,-0.0436041613650275,0.033250736190078165,-1.311374314113344,18013
24,False,roni:lag9:uniform,roni,9,uniform,0.002085620001772491,0.001801110157949753,1.1579635995982624,18013
24,False,roni:lag12:exposure,roni,12,exposure,0.029755806473684178,0.03318091183128307,0.8967748271953849,18013
24,False,roni:lag12:uniform,roni,12,uniform,-0.0008107719104905293,0.0017970599402647384,-0.4511657582056436,18013
24,False,oni:lag0:exposure,oni,0,exposure,0.0016760291806545637,0.03413239610053597,0.049103765692800144,17992
24,False,oni:lag0:uniform,oni,0,uniform,0.006955756627152737,0.0018469056004214964,3.766167921936731,17992
24,False,oni:lag3:exposure,oni,3,exposure,-0.036139241081801395,0.03413920300170198,-1.0585847912149473,18013
24,False,oni:lag3:uniform,oni,3,uniform,0.0037666447207407605,0.0018474137666037189,2.038874446445937,18013
24,False,oni:lag6:exposure,oni,6,exposure,-0.06063671674242646,0.03412740465551128,-1.7767749219287368,18013
24,False,oni:lag6:uniform,oni,6,uniform,0.0017624471674125579,0.0018469272037684272,0.954259141246337,18013
24,False,oni:lag9:exposure,oni,9,exposure,-0.012226521356157313,0.03407857274927008,-0.35877445473179886,18013
24,False,oni:lag9:uniform,oni,9,uniform,0.0017766099854392705,0.0018439091639289003,0.9635019013918059,18013
24,False,oni:lag12:exposure,oni,12,exposure,0.05093915629618033,0.03399982999245858,1.4982179707215895,18013
24,False,oni:lag12:uniform,oni,12,uniform,-0.000962828223096198,0.001839523993741049,-0.5234116142938096,18013
25,False,roni:lag0:exposure,roni,0,exposure,0.02987908177593365,0.033190040770324884,0.9002423944790223,17992
25,False,roni:lag0:uniform,roni,0,uniform,-0.0008191347968686483,0.0017975538434315632,-0.45569416452355327,17992
25,False,roni:lag3:exposure,roni,3,exposure,0.06432056841575917,0.033161681986571226,1.939605127442139,18013
25,False,roni:lag3:uniform,roni,3,uniform,0.0005650448846510952,0.001796317378688965,0.31455737797487154,18013
25,False,roni:lag6:exposure,roni,6,exposure,0.05135260916091483,0.03311944441523804,1.5505274942742646,18013
25,False,roni:lag6:uniform,roni,6,uniform,0.0010367152793312672,0.0017940317178886257,0.5778689802381894,18013
25,False,roni:lag9:exposure,roni,9,exposure,0.05440593067217825,0.03299146970376037,1.6490908456247724,18013
25,False,roni:lag9:uniform,roni,9,uniform,0.0015229834741467632,0.0017867713981959165,0.8523661592549013,18013
25,False,roni:lag12:exposure,roni,12,exposure,0.046800678919151656,0.03279162574254625,1.4272143530361483,18013
25,False,roni:lag12:uniform,roni,12,uniform,0.0006122706684174928,0.0017756069308670804,0.3448233152134089,18013
25,False,oni:lag0:exposure,oni,0,exposure,0.05124465808224805,0.03400992229295676,1.5067561060808565,17992
25,False,oni:lag0:uniform,oni,0,uniform,-0.0009849252262940668,0.0018400717877322674,-0.5352645656873549,17992
25,False,oni:lag3:exposure,oni,3,exposure,0.08902582708830761,0.03397472705886889,2.620354445645737,18013
25,False,oni:lag3:uniform,oni,3,uniform,0.0008098238680600338,0.0018385008538535233,0.44048055042380413,18013
25,False,oni:lag6:exposure,oni,6,exposure,0.071629806938268,0.033935511338872966,2.110762564411882,18013
25,False,oni:lag6:uniform,oni,6,uniform,0.0008369443936592142,0.0018362916121727366,0.45577967470478453,18013
25,False,oni:lag9:exposure,oni,9,exposure,0.07240710668877168,0.033819879425881355,2.1409628868564403,18013
25,False,oni:lag9:uniform,oni,9,uniform,0.001189920703697053,0.0018298127123640225,0.650296446000606,18013
25,False,oni:lag12:exposure,oni,12,exposure,0.05300918320259099,0.033627265278342325,1.5763750862230121,18013
25,False,oni:lag12:uniform,oni,12,uniform,0.0002214706617623508,0.0018191522114689301,0.12174388727126771,18013
26,False,roni:lag0:exposure,roni,0,exposure,0.047378282559539554,0.032803746052331086,1.4442948827843636,17992
26,False,roni:lag0:uniform,roni,0,uniform,0.0005716459589549895,0.001776262894998612,0.3218250860075733,17992
26,False,roni:lag3:exposure,roni,3,exposure,0.01438335453395493,0.03266934474034628,0.4402706772441519,18013
26,False,roni:lag3:uniform,roni,3,uniform,-0.0008259033310133434,0.001769011187318293,-0.46687287052455534,18013
26,False,roni:lag6:exposure,roni,6,exposure,0.002125482967373532,0.03272119103138885,0.06495738389640508,18013
26,False,roni:lag6:uniform,roni,6,uniform,-0.0003920562484792929,0.0017719566832168478,-0.221256113195468,18013
26,False,roni:lag9:exposure,roni,9,exposure,-0.0019052627652411179,0.032766572933499806,-0.05814653760427964,18013
26,False,roni:lag9:uniform,roni,9,uniform,0.0003620691735019789,0.0017744469765402537,0.20404620610750906,18013
26,False,roni:lag12:exposure,roni,12,exposure,-0.02275727364982781,0.032812878626196126,-0.6935470035737604,18013
26,False,roni:lag12:uniform,roni,12,uniform,0.0018562885942596337,0.0017769544099148526,1.0446461563122391,18013
26,False,oni:lag0:exposure,oni,0,exposure,0.05379397499204538,0.03364222859855386,1.5990015297130986,17992
26,False,oni:lag0:uniform,oni,0,uniform,0.00016580487380501657,0.001819967390148778,0.091103211355596,17992
26,False,oni:lag3:exposure,oni,3,exposure,0.019929688024508646,0.03354600469242159,0.5941001978399825,18013
26,False,oni:lag3:uniform,oni,3,uniform,-0.0004720692065073131,0.0018150724765477245,-0.26008284110240637,18013
26,False,oni:lag6:exposure,oni,6,exposure,0.008225578369647001,0.03358243055887785,0.24493695759232315,18013
26,False,oni:lag6:uniform,oni,6,uniform,-0.00045078252161909557,0.0018173289401615374,-0.24804674137805055,18013
26,False,oni:lag9:exposure,oni,9,exposure,-0.0018176276639547825,0.03360736651761686,-0.05408420392005392,18013
26,False,oni:lag9:uniform,oni,9,uniform,-0.00014093330369942882,0.0018187523362486555,-0.07748900215304562,18013
26,False,oni:lag12:exposure,oni,12,exposure,-0.030925819025674574,0.033658460774738094,-0.9188126347383518,18013
26,False,oni:lag12:uniform,oni,12,uniform,0.0013910865822175883,0.0018216485490065003,0.7636415833209244,18013
27,False,roni:lag0:exposure,roni,0,exposure,-0.021234917502008396,0.03284705020627535,-0.6464786752130186,17992
27,False,roni:lag0:uniform,roni,0,uniform,0.0017453204043627567,0.001778814088054829,0.981170778938063,17992
27,False,roni:lag3:exposure,roni,3,exposure,-0.07808557070526391,0.03287360757022053,-2.375327092971685,18013
27,False,roni:lag3:uniform,roni,3,uniform,-0.0007612474507137296,0.0017805203024396133,-0.42754213454948653,18013
27,False,roni:lag6:exposure,roni,6,exposure,-0.06030990988637848,0.03293489290935309,-1.8311858505922523,18013
27,False,roni:lag6:uniform,roni,6,uniform,-0.0029273664568976697,0.0017836085799563402,-1.6412605825036606,18013
27,False,roni:lag9:exposure,roni,9,exposure,-0.029750657278219014,0.033069279157073486,-0.8996463798593377,18013
27,False,roni:lag9:uniform,roni,9,uniform,-0.0045882213607828775,0.0017907330410067994,-2.5622028832411856,18013
27,False,roni:lag12:exposure,roni,12,exposure,-0.0024386389745071095,0.033235930724210404,-0.07337357255744625,18013
27,False,roni:lag12:uniform,roni,12,uniform,-0.003449006289500772,0.0017999483552153645,-1.9161695831478993,18013
27,False,oni:lag0:exposure,oni,0,exposure,-0.029226300729724722,0.03369918372729963,-0.8672702866107871,17992
27,False,oni:lag0:uniform,oni,0,uniform,0.0012646844202989537,0.001823875139819403,0.6934051529559093,17992
27,False,oni:lag3:exposure,oni,3,exposure,-0.07951968588337359,0.033718883172994374,-2.358313158695046,18013
27,False,oni:lag3:uniform,oni,3,uniform,-0.0005780197437617671,0.0018253859212660315,-0.31665618597565953,18013
27,False,oni:lag6:exposure,oni,6,exposure,-0.06085481508939839,0.03377558968892712,-1.801739529934805,18013
27,False,oni:lag6:uniform,oni,6,uniform,-0.0029557718926156327,0.0018284158795513659,-1.616575269156426,18013
27,False,oni:lag9:exposure,oni,9,exposure,-0.024964766723877672,0.03390688739867185,-0.7362742097304855,18013
27,False,oni:lag9:uniform,oni,9,uniform,-0.004834385259240876,0.001835501518928383,-2.6338225326358353,18013
27,False,oni:lag12:exposure,oni,12,exposure,0.009010152766785002,0.03402930066513595,0.264776313079398,18013
27,False,oni:lag12:uniform,oni,12,uniform,-0.0033697233161207197,0.0018424497118949765,-1.8289363852731308,18013
28,False,roni:lag0:exposure,roni,0,exposure,-0.00033987239213123494,0.033289950596303276,-0.010209459192437988,17992
28,False,roni:lag0:uniform,roni,0,uniform,-0.003612731147094287,0.001802901536728365,-2.003842735444182,17992
28,False,roni:lag3:exposure,roni,3,exposure,0.0043918681856374665,0.03330307777782703,0.1318757447866138,18013
28,False,roni:lag3:uniform,roni,3,uniform,-0.0027130506492213384,0.0018042111699467735,-1.5037323204807433,18013
28,False,roni:lag6:exposure,roni,6,exposure,0.00910685720520612,0.033241593199487,0.2739597091678103,18013
28,False,roni:lag6:uniform,roni,6,uniform,-0.0009115006378617748,0.0018006884017392174,-0.5061956510528921,18013
28,False,roni:lag9:exposure,roni,9,exposure,0.009961921204846604,0.033370407775740275,0.2985256060337612,18013
28,False,roni:lag9:uniform,roni,9,uniform,0.0019638002105995347,0.0018069756328183582,1.0867884297568393,18013
28,False,roni:lag12:exposure,roni,12,exposure,-0.005440522107215941,0.03364297372291719,-0.16171347253735546,18013
28,False,roni:lag12:uniform,roni,12,uniform,0.001873263193920017,0.0018216823706421307,1.028314937943712,18013
28,False,oni:lag0:exposure,oni,0,exposure,0.010641553612139726,0.034064610273568205,0.3123932294154805,17992
28,False,oni:lag0:uniform,oni,0,uniform,-0.003493963991932045,0.0018443865139376693,-1.894377325755117,17992
28,False,oni:lag3:exposure,oni,3,exposure,0.021610160849617206,0.03403472437643959,0.6349444940584493,18013
28,False,oni:lag3:uniform,oni,3,uniform,-0.0018815452247255542,0.0018435747952846781,-1.0205960883919618,18013
28,False,oni:lag6:exposure,oni,6,exposure,0.01796616959376849,0.03399717375563622,0.5284606809643984,18013
28,False,oni:lag6:uniform,oni,6,uniform,-0.00019835627458754767,0.0018414808953960769,-0.10771562989519042,18013
28,False,oni:lag9:exposure,oni,9,exposure,0.015081377905265361,0.03416098877053754,0.4414795486912965,18013
28,False,oni:lag9:uniform,oni,9,uniform,0.002158189862744854,0.001849881872129237,1.1666636098556664,18013
28,False,oni:lag12:exposure,oni,12,exposure,-0.0027427370771623454,0.03445457982801733,-0.07960442678021115,18013
28,False,oni:lag12:uniform,oni,12,uniform,0.0016054646963285623,0.0018658655595265993,0.8604396432162535,18013
29,False,roni:lag0:exposure,roni,0,exposure,-0.008647153495473079,0.03375557315517007,-0.2561696539923412,17992
29,False,roni:lag0:uniform,roni,0,uniform,0.00212080120998253,0.0018279311674050736,1.1602194042094123,17992
29,False,roni:lag3:exposure,roni,3,exposure,0.0021339895061470524,0.03380980354278901,0.06311747725615495,18013
29,False,roni:lag3:uniform,roni,3,uniform,-0.00014636909899322156,0.0018315206868506834,-0.0799167053061817,18013
29,False,roni:lag6:exposure,roni,6,exposure,0.01825461062252765,0.03380752711668718,0.539956991220375,18013
29,False,roni:lag6:uniform,roni,6,uniform,0.003495853404338217,0.0018321116534908669,1.908100632228004,18013
29,False,roni:lag9:exposure,roni,9,exposure,0.010412850358932269,0.033769693607858205,0.30834897348636886,18013
29,False,roni:lag9:uniform,roni,9,uniform,0.005860250195780614,0.0018300744478777363,3.202192240089746,18013
29,False,roni:lag12:exposure,roni,12,exposure,0.03406625609029917,0.03373037530599306,1.0099578134325244,18013
29,False,roni:lag12:uniform,roni,12,uniform,0.004795008748358507,0.0018278976909133077,2.6232369416488974,18013
29,False,oni:lag0:exposure,oni,0,exposure,-0.0060350599502621005,0.03457066833621643,-0.17457168868036427,17992
29,False,oni:lag0:uniform,oni,0,uniform,0.0018577446237731982,0.0018722818498463536,0.9922355568023327,17992
